evidence,significance_level,evidence_DLM,significance_level_DLM,posterior_weighted_theta,posterior_weighted_delta,prediction_skill_ns,prediction_skill_DLM
278.93735047754257,1.0,58.301606403369995,0.9999985214386151,3.5292481566401763,8.620934393823003,0.9496414345170149,0.656238752573173
138.64011336417775,0.9999999999999863,-4.0474521409393125,-1.5394824398606115,2.982243594068575,9.207054804898613,0.9437141666006547,0.39191249713685694
151.73314407631747,0.9999999999999993,51.028852673179976,0.999992109314524,3.4540262440890235,9.955902323027377,0.9554699071232153,0.5380622006497624
221.86674061608392,1.0,26.74580951283156,0.9978844706802917,3.333003182710303,9.181519708017145,0.9498640697107649,0.4797021918929245
289.0272314624718,1.0,20.4986800352629,0.9910847814002547,3.484178158395033,9.17505244635187,0.9461416543873287,0.5116453680538223
197.2233459786125,1.0,13.730765572125495,0.9576431706937306,3.2760855339573514,9.527339534903636,0.9452219493318338,0.44111302545175457
111.87794751084712,0.9999999999935106,-11.844947072594568,-14.293071086616882,3.1044391426648676,9.21384231148506,0.9483995436599774,0.3317258334605969
261.32594712700416,1.0,-11.963314704394236,-14.715618238122326,3.690749716565308,9.486361357035868,0.9447617710665587,0.28500806148136004
189.7909579947249,1.0,-17.667769136450225,-57.44897690523806,3.2938124143101706,8.516076311214297,0.9396226470237055,0.46075098070921294
220.0224932713317,1.0,-1.6661688279092088,-0.4676310210719956,3.217139778932248,9.179788487058774,0.9431667085631504,0.4125251620611877
181.82855140704305,1.0,5.838659043135268,0.7393041632250883,3.3717889178006133,8.872169824518458,0.9396843166553902,0.47422953006487745
133.04879206700198,0.9999999999999505,-0.7061535543999288,-0.17656345692976405,3.156183470277839,9.413403001773228,0.9462821186600541,0.4815408383973516
207.8727082588677,1.0,-2.171611921137006,-0.6487742346406669,3.4741695262920524,9.547297847383053,0.954084654383976,0.42758189948740843
158.47018002689526,0.9999999999999999,-6.248175477244613,-3.2151938092182926,3.415698952886184,9.54071472232245,0.9567307324668939,0.333816418712507
233.03118300773033,1.0,49.47453395363239,0.9999887138295579,3.3539582129769885,9.659265030373648,0.9529240818234563,0.48601120970490286
139.37116498616308,0.9999999999999885,24.116988985747664,0.9961247377174514,3.1738876451827758,8.89523546042615,0.9417828118075076,0.474116163879967
89.37435057770801,0.9999999988450453,28.605400223863832,0.998621331104049,3.1512831914050388,9.471558568125397,0.9483330085518287,0.5798778317121608
