evidence,significance_level,evidence_DLM,significance_level_DLM,posterior_weighted_theta,posterior_weighted_delta,prediction_skill_ns,prediction_skill_DLM
190.24511741164528,1.0,17.475796725092806,0.9821178255436137,3.093326286732869,9.310680793644014,0.9507630894726943,0.47387617786944236
152.62614807515914,0.9999999999999994,69.62994653796828,0.9999998911056501,3.5406349132908543,8.678102109813604,0.9500567376079235,0.4838093460245081
216.63680835571034,1.0,21.466488837506347,0.9928657041295569,3.3622149700550703,8.796333874745486,0.9499314461357585,0.50673938881712
139.7483738143362,0.9999999999999895,4.870981011675242,0.6742368927279856,3.060539201752273,9.597605278977293,0.9425517066424463,0.54704269098134
177.93085619471552,1.0,95.44049732504465,0.9999999997142737,3.2094671248251334,9.519802662783349,0.9446083900807606,0.5458708448021304
279.1422737853396,1.0,52.10753983000504,0.999993844745462,3.647558024439559,9.102520782972016,0.9528525441162773,0.3820491310494526
249.6080085841737,1.0,26.8468451920972,0.9979331189628476,3.5610640218564944,9.417259179219839,0.9347170197238496,0.3717753327359331
58.48887420945543,0.9999985838391664,77.78071019620054,0.9999999833302541,3.3841960647588527,9.198576756162062,0.9454684610193468,0.5180813138399694
240.8833234083285,1.0,0.11980155555579,0.02720832696094566,3.314069005130439,9.551899233253916,0.9416812475233994,0.41263328326304194
133.7850594379545,0.9999999999999581,-0.13155850952562956,-0.030755951242118496,3.4784575515373213,9.356253426328356,0.9553278332462484,0.5951268161945376
210.36402271936097,1.0,78.41709248790355,0.9999999856023786,3.2256628592017735,9.67019958791004,0.9551414227194722,0.599423813755124
225.92515164112544,1.0,75.77439610269855,0.9999999735417943,3.722718380085788,9.763231023092422,0.9549569473215508,0.41696649261819907
348.73394876599065,1.0,42.30467467369387,0.9999411789825183,3.5552820572849932,10.125286677486459,0.9575479888051478,0.4699611645543815
115.46042652038116,0.9999999999971558,101.18460458344613,0.9999999999238729,3.274572040268044,9.5343539503906,0.9423158355721567,0.5667965316003021
239.17834890548224,1.0,5.7494380155971205,0.7338930615601935,3.47228295825086,9.928955516937238,0.9464788207143265,0.4058016344870995
168.3150540515055,1.0,37.58563059940498,0.9998256439827384,3.2581794066870837,9.301295114051541,0.945422882465694,0.4854057926879751
240.4765810166486,1.0,62.68019756537381,0.9999994605139199,3.406589877730191,9.447856582168361,0.9554190378585153,0.5361794721208104
93.70040180749962,0.99999999957346,97.84446961352928,0.999999999835732,3.0650962185024206,9.879282215544603,0.9414232333584303,0.5950458317460958
254.78291185349573,1.0,-7.806042130360721,-5.033984816835897,3.7997812414948386,9.13054408093276,0.9409939014551948,0.5493702378970817
143.2615394769963,0.9999999999999952,23.596790105729607,0.9956316141726197,3.3239653790819115,8.25764565039495,0.9452258864618563,0.5325421185062456
176.36683119951968,1.0,49.54730700464645,0.9999889013718868,3.2500607541434436,9.580015834596292,0.9482709568415224,0.39962295543927506
138.67328287435606,0.9999999999999865,49.13630959105014,0.9999877997412681,3.2513821469930053,9.575814345385478,0.947495157601681,0.4820133969000401
193.93788108810455,1.0,8.137545935004297,0.8464515607133027,3.6616209643509574,8.224525778806685,0.9344790725559524,0.5126707527234167
235.30013801686007,1.0,28.022507381188028,0.9984232992947468,3.366477380707971,8.882895298556024,0.945941753314512,0.4195170835924539
