evidence,significance_level,evidence_DLM,significance_level_DLM,posterior_weighted_theta,posterior_weighted_delta,prediction_skill_ns,prediction_skill_DLM
602.0214311089815,1.0,707.6158048020197,1.0,1.792146455514747e-39,86.16777532665034,0.972125629484069,0.972125629484069
622.3950357804212,1.0,682.9297345335667,1.0,2.401900538527783e-46,92.83658097515622,0.9706078810301692,0.9706078810301692
637.5292462496154,1.0,669.1917598528223,1.0,3.253629562866624e-51,92.30166108048022,0.9688925376939731,0.9688925376939731
611.6133121055738,1.0,645.5097859845471,1.0,2.6517517969006973e-42,86.54587137790698,0.9676394097315484,0.9676394097315484
455.0687778061515,1.0,585.2017888240256,1.0,9.693126327681815e-31,86.87234524510023,0.9652483898394749,0.9652483898394749
635.1967691696576,1.0,704.3527255992893,1.0,1.6014093223180158e-41,89.16350717271858,0.9719100121222032,0.9719100121222032
618.2475991606887,1.0,648.083287653848,1.0,2.102950691921559e-38,72.34885383764279,0.9659540601442211,0.9659540601442211
507.48533333963564,1.0,586.1393670558377,1.0,1.1488082116827734e-35,83.24642088497828,0.966562628420094,0.966562628420094
631.8505315866192,1.0,681.1171924642761,1.0,5.075685196439498e-38,86.33106475978451,0.9672115809193846,0.9672115809193846
599.1638339500671,1.0,643.8837680313007,1.0,1.035971477031226e-39,74.54055709970848,0.968135079906797,0.968135079906797
537.6839815339695,1.0,690.245766986644,1.0,1.1246074035108889e-35,93.16166468418832,0.9725225115917964,0.9725225115917964
536.0808931812057,1.0,627.3872020325779,1.0,7.521741037837981e-38,89.48871775593261,0.9727934809853364,0.9727934809853364
578.5215139814451,1.0,594.335029968642,1.0,2.590361436691209e-44,87.2731860746809,0.9672208414703864,0.9672208414703864
667.8061122922578,1.0,693.8594161796606,1.0,2.4208609606290742e-45,75.86058701477174,0.9632338625407262,0.9632338625407262
627.9083064457665,1.0,665.141727056995,1.0,8.361593144961376e-48,81.65017772030313,0.968131275157274,0.968131275157274
560.1361891151404,1.0,650.1016700886781,1.0,3.21744465976943e-36,92.22255776035352,0.9691502198223103,0.9691502198223103
608.6024896977924,1.0,629.1487023635245,1.0,1.3705955741158939e-45,91.70615049992433,0.966258901249954,0.966258901249954
603.5768832766748,1.0,622.506720768706,1.0,5.465552855387396e-46,78.10528936145073,0.9631214528992624,0.9631214528992624
560.9558793834649,1.0,673.858501324248,1.0,7.425707335212206e-35,79.62111150145822,0.9696799972814993,0.9696799972814993
656.9108402809852,1.0,701.6898026896666,1.0,2.1768975933234734e-53,79.7419117738713,0.9664742291891738,0.9664742291891738
601.5456537316367,1.0,661.342152747124,1.0,1.544878664336517e-42,90.54757943195547,0.9689587913764889,0.9689587913764889
621.2379379561387,1.0,650.9168538615642,1.0,2.9440456995044495e-37,76.6791082748681,0.9639229006826237,0.9639229006826237
607.7216895965454,1.0,632.9391566949159,1.0,2.4211294570552718e-45,77.90480834913222,0.966549545689431,0.966549545689431
651.7745878968233,1.0,698.0556362959244,1.0,5.1812734081350944e-49,86.56254858574627,0.968240008659288,0.968240008659288
580.194820359594,1.0,682.6744363910474,1.0,2.449090687517102e-35,81.24662878805519,0.9705102588071846,0.9705102588071846
597.91630546022,1.0,709.4289200463661,1.0,6.362889454383062e-41,87.39318139372232,0.9720645339922894,0.9720645339922894
660.3425542193816,1.0,700.9295536819416,1.0,3.610165217954038e-41,87.60620464261689,0.969090856275117,0.969090856275117
623.745858790185,1.0,687.2950598695786,1.0,2.059533777446516e-49,80.46967995509239,0.967047613984509,0.967047613984509
586.8858320505062,1.0,659.2332979204251,1.0,3.3388969126789197e-40,88.43232161857992,0.9653548922713842,0.9653548922713842
590.7133757177794,1.0,664.0781082783567,1.0,7.892041002048008e-37,81.54875598780387,0.9663391542574065,0.9663391542574065
613.1530608693272,1.0,677.7104057790807,1.0,1.5383871991021331e-49,96.88860748645736,0.9725866743469831,0.9725866743469831
599.7252708108057,1.0,637.7130438125071,1.0,4.2591242158483375e-43,86.39955002372108,0.9660629713528199,0.9660629713528199
624.189181471754,1.0,689.0357298045,1.0,2.586860003023101e-43,81.99797945545322,0.967534885918394,0.967534885918394
642.0027471737205,1.0,674.9796188918181,1.0,7.743162610275077e-49,78.08892490763773,0.9638242623806683,0.9638242623806683
578.8465172626978,1.0,661.8022248316958,1.0,2.1692374561500742e-38,87.51741908178006,0.9714115862506839,0.9714115862506839
604.6931571753461,1.0,619.167778324897,1.0,9.828674956249694e-43,90.5079352660774,0.9658676482320443,0.9658676482320443
636.7102699626021,1.0,666.8471788721333,1.0,1.0987344673347194e-45,91.76163033197508,0.9703502154230579,0.9703502154230579
630.1430928484358,1.0,670.5289638509655,1.0,8.453004100428663e-42,86.86162829603586,0.9679216096866964,0.9679216096866964
593.3609802621545,1.0,678.644543012193,1.0,2.2361952469149441e-38,83.21553622133621,0.9690132945553821,0.9690132945553821
552.4288985151621,1.0,653.5102140515185,1.0,7.018237950581546e-33,80.26716488587275,0.9664854010755395,0.9664854010755395
539.5120626170328,1.0,624.2476029044994,1.0,2.504532389696867e-36,69.27772451890168,0.9648199495415639,0.9648199495415639
567.8191527379673,1.0,633.0753467017122,1.0,1.6631133150308506e-42,93.07145886650952,0.9707689790071581,0.9707689790071581
560.3873448063617,1.0,614.7219345238268,1.0,3.302106857254924e-40,84.4449038213287,0.9678409129118617,0.9678409129118617
670.2932613019034,1.0,698.7847873423548,1.0,7.72486895920905e-44,90.81478741325564,0.9720718267891572,0.9720718267891572
602.6624182471896,1.0,677.0208283160883,1.0,8.456399410858621e-41,87.41288229154789,0.9724152263373329,0.9724152263373329
652.389158048473,1.0,734.8757554307803,1.0,1.3343124217945576e-50,88.52487998151167,0.9730918006852074,0.9730918006852074
576.6093529043495,1.0,626.1984431439605,1.0,2.5013745709753547e-51,76.51098409451623,0.9605473998455185,0.9605473998455185
565.7707934469214,1.0,645.353547441398,1.0,1.5973302499051015e-38,77.5533998133685,0.9648396373323997,0.9648396373323997
616.209597030783,1.0,663.7502560533238,1.0,6.289475435859144e-50,78.46720233959304,0.9646325855611136,0.9646325855611136
577.883057953652,1.0,668.4920119975693,1.0,3.388909467895483e-41,86.26222070115514,0.9695203153372786,0.9695203153372786
654.9501733837678,1.0,673.5338908346547,1.0,1.0999652075012705e-44,93.44713908105095,0.9711502756910121,0.9711502756910121
638.5504413525417,1.0,645.4735796890129,1.0,4.822184898982726e-47,95.24717358419466,0.9715917443010323,0.9715917443010323
650.9691192094144,1.0,672.776578586985,1.0,2.9678027477890767e-46,87.8204547493432,0.9733229671648351,0.9733229671648351
590.0106200077221,1.0,645.572509060309,1.0,4.752647939016082e-48,89.87933134581866,0.9675128457259266,0.9675128457259266
625.1911949223315,1.0,643.0275176389996,1.0,5.993750226553839e-46,81.54995528520824,0.9668390848024575,0.9668390848024575
574.9704494084597,1.0,612.3836863809734,1.0,8.393931203290027e-38,85.50406974929571,0.9637543499546045,0.9637543499546045
649.3003595777612,1.0,681.0728230303637,1.0,1.4301464551526852e-50,82.20688945059455,0.9668987577453767,0.9668987577453767
549.5268322135528,1.0,567.5621066775416,1.0,4.8344754444583494e-43,83.0018726727719,0.966517660643303,0.966517660643303
547.6440792987496,1.0,579.1432327510304,1.0,7.153696792446303e-41,80.75365589537505,0.9641249556234645,0.9641249556234645
671.5248636401701,1.0,735.0833056089454,1.0,3.569134387830297e-43,94.2591853280657,0.97130552836976,0.97130552836976
688.6493722263906,1.0,718.8344456581647,1.0,1.1893541441237007e-42,94.03682640111539,0.9756402288213335,0.9756402288213335
611.4059636461454,1.0,636.6447271772826,1.0,2.972947632633919e-40,77.68550557717226,0.9668734448327821,0.9668734448327821
646.5283571172984,1.0,695.089659022819,1.0,3.631492894021806e-48,85.06614730650935,0.9725453078886034,0.9725453078886034
631.857590830223,1.0,658.9120392557596,1.0,1.3614172968706418e-47,91.54555269397673,0.9691495197155033,0.9691495197155033
596.5849755855518,1.0,643.0799123868935,1.0,2.5649813523635956e-40,78.63042687091492,0.9688646132544133,0.9688646132544133
473.6262971055641,1.0,611.8499938230358,1.0,2.0579501432742754e-36,73.47883804676826,0.9679562914054879,0.9679562914054879
544.5644741761059,1.0,668.6827909326339,1.0,2.474790433038912e-32,84.05673579870248,0.9680534198943864,0.9680534198943864
623.32466842935,1.0,720.2717242261832,1.0,2.1381405498295965e-45,85.40174408115014,0.9702596203371427,0.9702596203371427
667.007616524231,1.0,721.1724695531248,1.0,1.7902002627590842e-47,81.18843255194737,0.9706247745827067,0.9706247745827067
673.2811844176268,1.0,706.2036641080231,1.0,1.173546913859342e-49,83.16409107361808,0.9700273414054192,0.9700273414054192
556.3424179628463,1.0,706.0524972674407,1.0,8.95442430297871e-45,81.65022053361031,0.9736068843221692,0.9736068843221692
630.403294635872,1.0,681.084862851123,1.0,2.3955430843193988e-47,76.51021508708621,0.9677202336806695,0.9677202336806695
494.5432463283389,1.0,685.2647964305571,1.0,6.287459142839845e-32,87.27307637591214,0.9694861991918807,0.9694861991918807
567.3326497465819,1.0,576.9041800102722,1.0,1.4612680109299698e-38,68.79714367380777,0.9632530272883745,0.9632530272883745
641.0938360621171,1.0,694.4556639110424,1.0,2.351335908200806e-36,86.93597126728348,0.971627279136646,0.971627279136646
691.614603559367,1.0,724.0452065765162,1.0,1.8921846868454938e-41,92.18449262507424,0.9729046289222373,0.9729046289222373
693.6268068245367,1.0,738.7867288460111,1.0,1.6520142814504078e-46,89.8885054641378,0.9724585834010794,0.9724585834010794
589.1611763606899,1.0,647.9550007387736,1.0,7.022129943880253e-36,85.3325658843026,0.9670473365610454,0.9670473365610454
636.9088476863974,1.0,700.0499547129857,1.0,1.6618575354029888e-45,90.353762021933,0.9706661078794667,0.9706661078794667
647.1131700207316,1.0,673.483261263531,1.0,7.722831755391734e-53,90.05760340559017,0.9672216735537917,0.9672216735537917
642.0037518675829,1.0,700.4301015538989,1.0,2.465276948514064e-37,81.31724327850537,0.9661020226669224,0.9661020226669224
675.2507756074162,1.0,694.8544015192796,1.0,9.707011216416289e-44,82.75177257273197,0.9706528569805124,0.9706528569805124
598.0163890571971,1.0,614.9181963369228,1.0,3.141645261177421e-39,79.90191397465932,0.9654855373049899,0.9654855373049899
579.9878417136838,1.0,658.0409692216488,1.0,1.035939316828007e-43,81.92973627472628,0.9705985297525263,0.9705985297525263
626.0482966546977,1.0,657.0775581738781,1.0,4.991050086031217e-42,93.7315782471248,0.9670518006519653,0.9670518006519653
640.2686439723411,1.0,671.5936325125031,1.0,8.345931415047553e-47,76.61642599717351,0.9670138273999838,0.9670138273999838
636.1851912426678,1.0,666.9112650429895,1.0,5.3396372431960474e-48,76.24148805412659,0.9666709459184181,0.9666709459184181
586.0741278199117,1.0,655.4295932309127,1.0,2.3611151356673296e-32,81.92930577477743,0.9657501430295736,0.9657501430295736
578.1381012895441,1.0,603.9903634899035,1.0,1.8349439835921715e-44,82.78180077904993,0.9618880706134804,0.9618880706134804
597.3772828320192,1.0,613.0380740322217,1.0,1.3041326293049985e-47,87.51191896131823,0.9663632657770731,0.9663632657770731
548.0913695333172,1.0,626.2787329307034,1.0,1.9482929713725194e-42,75.03977381849927,0.9655276859079464,0.9655276859079464
643.1792914627531,1.0,676.6936001227749,1.0,9.017626174633435e-45,86.08214527768905,0.9680544223819385,0.9680544223819385
634.2892110201403,1.0,668.5341015687509,1.0,5.164571300287744e-38,80.12662758368876,0.9693249842527719,0.9693249842527719
558.8982091212138,1.0,655.6190945259283,1.0,3.34471891657661e-48,74.64635367393409,0.9684834954356242,0.9684834954356242
585.1382873588184,1.0,635.4411824066201,1.0,6.868130648792374e-39,89.60797426739651,0.972513745906526,0.972513745906526
634.8304797247857,1.0,704.177505152589,1.0,1.1485026192877527e-50,85.92117585645569,0.9726715646729245,0.9726715646729245
637.3716410773487,1.0,660.7191592673558,1.0,4.851274047831261e-43,94.29513613413621,0.9678723322619162,0.9678723322619162
626.3651577577542,1.0,663.8645677484402,1.0,4.356058620926814e-44,91.03135639321995,0.9692251336596432,0.9692251336596432
685.8645050270206,1.0,728.2033620617386,1.0,1.0948362821903362e-46,78.63450871014692,0.968532392013924,0.968532392013924
635.9762891607221,1.0,712.2848154351992,1.0,4.6693057598144195e-39,90.27102132181778,0.9725165009045253,0.9725165009045253
