evidence,significance_level,evidence_linear,significance_level_linear,posterior_weighted_theta,posterior_weighted_delta,prediction_skill_s,prediction_skill_ns
20.052515502358542,0.9901201932514427,7.040867293785224,0.8023425124813692,2.2512772896073163,3.377854770819009,0.5121730239855211,0.5780773406640338
19.29263805988642,0.9882310912922002,-2.3194841560181585,-0.7058797568939783,2.0680534904875825,5.024382734844085,0.57944209250259,0.637087927849354
29.46222746730917,0.9988681802884072,2.253506884963415,0.40481865361160163,2.099451226931051,4.1331000904550965,0.5012783845346918,0.5874627563810552
46.94642045387038,0.999979799693707,14.363678270310922,0.9633872649378334,2.561471383259542,3.5533739973706053,0.6272908067378565,0.7048837919148994
27.931532646078175,0.998389922669115,30.740307973189893,0.9991567250438905,2.4605128468637614,3.6731205094005084,0.6088581893007106,0.6746063899690391
39.168873726985396,0.9998789087876547,19.031974282602768,0.9875030920257974,2.4042393062800604,3.933930913126199,0.5971368850500098,0.6653986571317732
48.873036186430696,0.9999870372728019,12.737492417832524,0.946758441689638,2.4022244896053384,5.399787654328401,0.6277747741923174,0.7043296069314346
17.41220542236037,0.9818540605337394,18.20702228073343,0.9848888411159487,2.3256061668164714,3.123239427424532,0.6027360513351355,0.6053428989083447
18.974012187265135,0.9873351870117811,20.75182226627914,0.991589578272351,2.0023066253646236,4.20152843685377,0.48286356581505196,0.5443997326016001
27.159299397675134,0.9980765980135865,6.876417688390097,0.7947145206206103,2.655317918362677,3.337808182116951,0.6314201020537127,0.692154361066122
34.129723646565225,0.9996136084365782,17.36053461045077,0.9816368771804637,2.0625520637609407,4.924026680221752,0.5547030662293251,0.6402723816130093
28.302098618924155,0.9985216061811204,4.557747990982723,0.6498733238650443,2.6311297384898404,3.8168878479761785,0.6173278776660425,0.6752586925877391
8.415632905159077,0.855975389470331,23.121476504365518,0.9951263723053627,2.1150871765228096,3.014475689605993,0.47008200818249135,0.5297003847686309
26.75213395499473,0.9978875491917827,10.870019375677016,0.9181538863367743,2.2592667857873323,4.14408659643263,0.4550076055044622,0.545236858291274
10.862559951861591,0.91801318699734,5.755136392175557,0.7342419914278777,2.124736870310136,3.127045827659122,0.5092684029188157,0.5668262178414367
30.391933669624475,0.9990862936712664,21.632386993868103,0.9931330908666487,2.180140078453071,3.880634893096548,0.6268088458619796,0.6912654750989959
10.993643350969533,0.9204508277584061,9.51361020438261,0.88814922964957,2.2100892730142174,3.782221933293587,0.5288096276044095,0.5899898422253029
12.387537559360638,0.9422906418499074,11.111560901656723,0.9225816502185429,2.113385944657922,3.0464309301408288,0.5319160213967877,0.5878682477668433
37.99140855997804,0.9998411968385867,7.5568342291089605,0.8244840548446586,2.4389960531165786,4.317962007609057,0.5418029254727359,0.6205268197206322
14.12816122903232,0.9613469403367803,31.391161360210035,0.9992740881868291,2.513948925029475,2.538268301068006,0.6576293809694111,0.700089613141309
41.310794047605945,0.9999260529939211,0.7008952773093192,0.14903740175093794,2.377580148680524,4.160451365306439,0.5539146625525687,0.6391659804414647
14.488199062654703,0.964422117724591,15.275688598065447,0.9703222385126473,2.1126049680948626,3.338764594711851,0.5070414892499826,0.5721671898543805
60.81377465520607,0.999999170870181,2.0586955737578343,0.37751277560540153,2.6915088746921776,4.102014984510643,0.6174894969887166,0.7106406144566215
24.538707970573842,0.996483349544108,18.737778913459422,0.9866272074150056,2.399579441615183,3.6844325997695533,0.5365421032280353,0.5979169264020521
48.86713574317065,0.999987019649318,11.882957481862402,0.935180712664311,2.4966279873154,3.8741821483559655,0.5707411135449726,0.6641468699050301
17.746580904534678,0.9831987377965843,-8.801041721996173,-6.587595533319838,2.625243481212722,3.3222381557881855,0.5297344055041971,0.5979945813792873
-11.153773756774898,-12.042996438083202,-6.639064739410893,-3.6121823972862783,2.7738450074680183,1.5746791124932809,0.6339021590029379,0.6447783578396669
39.42409405179058,0.9998858198537829,9.616945046845142,0.8907791642718731,2.3151252578487815,3.225439047695674,0.5510576472160624,0.6224747959946905
41.76126351251629,0.9999333387199668,17.21006001347449,0.9809894799016056,2.2140168305433385,4.885930586761045,0.6031884287856559,0.683326988224062
43.28431800797671,0.999953057285523,12.338006625412063,0.941628703793786,2.2337789652673954,4.403001018628761,0.5972847440597289,0.6775799914440858
17.063252067449888,0.9803358674384832,26.94872182892935,0.9979810395239653,1.9590652105716728,3.3793546842615454,0.5278807130803476,0.5777250138144028
23.152295578210143,0.9951608348688572,18.141756587612264,0.9846600359706199,2.226623721629712,3.895683313742381,0.543646319096361,0.6073600880205967
61.068744597329584,0.9999992181462198,22.34939449928038,0.9941781561875511,2.616200908811544,3.8624645163667735,0.6579350685862668,0.7397260253327183
30.938415943352183,0.9991943277494577,15.930752185012382,0.9744774077926068,2.143384698425729,4.294298225185062,0.47734454453553476,0.5671726974380398
