evidence,significance_level,evidence_linear,significance_level_linear,posterior_weighted_theta,posterior_weighted_delta,prediction_skill_s,prediction_skill_ns
326.8196732300506,1.0,-6.458589959314244,-3.4244469880935444,3.9096472413742323,8.732852949828958,0.8789703971787716,0.9502772268078344
251.1569815935127,1.0,53.02072843022323,0.9999950119918205,3.4887877661664604,9.368685842618545,0.9020829658042577,0.9515570443232257
239.0849091068347,1.0,37.79437985382168,0.999833826405336,3.7126720985108825,9.834833505084656,0.902476297872614,0.9508447890027423
213.96040376699898,1.0,16.439288686766073,0.9772976334575487,3.201633829749738,8.477703411653422,0.9187937560565216,0.9479164128719528
90.55434925831362,0.9999999991198331,-1.4365242049588758,-0.39204226189254254,3.1223139067546515,9.311473427642143,0.9345255211541853,0.9473373980696445
196.8233650668916,1.0,24.025872450072555,0.9960425744349766,3.1912418725869744,9.10832134530227,0.9312975639725708,0.9556717880019975
229.6645039444242,1.0,14.467666753314463,0.9642535165479804,2.9102388417540106,9.115292540302788,0.8945115718431674,0.9436951253287695
248.62538459955655,1.0,49.71581505668887,0.9999893237559133,3.163394017974172,9.519783509762853,0.895008587335775,0.9467927061047717
159.4080745453142,0.9999999999999999,24.041262875485003,0.9960565738463072,3.2687257976998136,9.276323943938952,0.912667945872063,0.9394332441777262
259.5275915317695,1.0,35.0306088149697,0.9996859931526936,3.5284801832250405,9.653414583304695,0.9025269700980835,0.9521754120435121
196.1193872770572,1.0,25.728208880859746,0.9973258909615444,3.201191991781565,8.44716486732599,0.9053845636733494,0.9456040244667763
264.40772692811294,1.0,16.664466967170398,0.9784447381341893,3.607063028435278,8.816733429235171,0.884887557105507,0.9440943305115806
197.57303398906149,1.0,2.731792592873024,0.466885198271244,3.616684608885107,9.522359628638043,0.9183636229835771,0.9474478441191047
147.08887482771098,0.999999999999998,-1.2302608943047157,-0.3274742008696423,3.655597158728803,10.226563241729481,0.9322253124113818,0.9544410247439117
88.4416871267905,0.9999999985683684,25.703094812888246,0.9973103825193909,3.282957866304467,8.541677546773384,0.9206258198735713,0.9367736485181504
259.1328583038902,1.0,-6.828061054185232,-3.8173267582786794,3.25693900739649,9.16140863267229,0.9036223734292403,0.9523165794835415
198.28561735062726,1.0,3.995241146874972,0.6014563578830739,3.2832964909477993,10.098364270215068,0.9281741919480022,0.9533929062839908
205.02109721190013,1.0,11.133992393058467,0.9229804883346102,3.3110354155937443,8.854277005211323,0.9056574974900986,0.9464435030714137
136.45426415200086,0.9999999999999774,50.968041169960976,0.9999919980490856,3.2130667938511173,8.914199452304686,0.9212124766409183,0.943698237078715
143.3052407127268,0.9999999999999953,35.903330813260524,0.999743157482161,2.989584778071993,9.363723499957008,0.9313648408335431,0.9519360299808349
81.50495754384582,0.9999999929286189,13.217144427487765,0.9523255647343294,3.487678135423917,8.595343930872321,0.9324060882620695,0.9449541925416309
